route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
R,L0S7-R-1096-S02_076300_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_076700_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_077100_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_077400_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_077900_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_078350_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_078600_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_079200_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_079500_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_079900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_080300_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_080700_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_081100_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_081400_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_081900_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_082300_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_082750_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_083200_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_083500_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_083850_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_084300_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_084600_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_085100_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_085450_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_085900_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_086200_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_086700_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_086900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_087500_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_087700_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_088300_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_088500_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_089100_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_089300_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_089900_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_090250_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_090800_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_090850_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_091500_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_091550_R..N96R,L0S7,Forest Hills-71 Av,0,R..N96R
R,L0S7-R-1096-S02_091650_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_092250_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_092650_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_093100_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_093450_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_093900_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_093900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_094700_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_094800_R..N96R,L0S7,Forest Hills-71 Av,0,R..N96R
R,L0S7-R-1096-S02_094950_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_095600_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_095750_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_096200_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_096300_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_096900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_096950_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_097600_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_097650_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_098200_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_098300_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_098900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_099050_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_099250_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_099700_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_099750_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_100550_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_100750_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_100950_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_101300_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_101900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_102000_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_102500_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_102800_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_103200_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_103400_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_103800_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_104100_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_104350_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_104800_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_105100_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_105500_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_105900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_106200_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_106850_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_106900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_107550_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_107550_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_108050_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_108350_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_109200_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_109250_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_109900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_110150_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_110750_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_110850_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_111400_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_111800_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_112400_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_112700_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_112900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_113350_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_113700_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_114300_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_114400_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_115100_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_115200_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_115950_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_116250_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_116900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_117500_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_117900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_118200_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_118900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_119050_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_119800_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_119900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_120800_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_120900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_121400_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_121900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_122550_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_122900_R..S71R,L0S7,Bay Ridge-95 St,1,R..S71R
R,L0S7-R-1096-S02_123300_R..N93R,L0S7,Forest Hills-71 Av,0,R..N93R
R,L0S7-R-1096-S02_124000_R..N78R,L0S7,Queens Plaza,0,
R,L0S7-R-1096-S02_124850_R..N78R,L0S7,Queens Plaza,0,
R,L0S7-R-1096-S02_125800_R..N78R,L0S7,Queens Plaza,0,
R,L0S7-R-1096-S02_127100_R..N78R,L0S7,Queens Plaza,0,
R,L0S7-R-1096-S02_128450_R..N78R,L0S7,Queens Plaza,0,
R,L0S7-R-1096-S02_129650_R..N78R,L0S7,Queens Plaza,0,
R,L0S7-R-1096-S02_130900_R..N78R,L0S7,Queens Plaza,0,
R,L0S7-R-1096-S02_132300_R..N78R,L0S7,Queens Plaza,0,
SI,L0S7-SI-1017-S166_003600_SI.S03R,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_008100_SI.S03R,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_011100_SI.N03X045,L0S7,St George,0,
SI,L0S7-SI-1017-S166_012600_SI.S03R,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_015600_SI.N03X045,L0S7,St George,0,
SI,L0S7-SI-1017-S166_017100_SI.S03R,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_020100_SI.N03X045,L0S7,St George,0,
SI,L0S7-SI-1017-S166_021600_SI.S03R,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_024100_SI.N03R,L0S7,St George,0,
SI,L0S7-SI-1017-S166_024600_SI.S03R,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_027100_SI.N03R,L0S7,St George,0,
SI,L0S7-SI-1017-S166_027600_SI.S03R,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_030100_SI.N03R,L0S7,St George,0,
SI,L0S7-SI-1017-S166_030600_SI.S03R,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_032500_SI.S10X001,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_032600_SI.N03R,L0S7,St George,0,
SI,L0S7-SI-1017-S166_033100_SI.S03R,L0S7,Tottenville,1,
SI,L0S7-SI-1017-S166_034600_SI.N03R,L0S7,St George,0,
SI,L0S7-SI-1017-S166_036400_SI.N03R,L0S7,St George,0,
SI,L0S7-SI-1017-S166_037500_SI.N28R,L0S7,St George,0,
SI,L0S7-SI-1017-S166_039000_SI.N16R,L0S7,St George,0,SI.N16R
SI,L0S7-SI-1017-S166_039000_SI.N28R,L0S7,St George,0,
1,L0S8-1-2039-S01_000600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_002600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_004600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_006600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_007200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_008600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_009200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_010600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_011200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_012600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_013200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_014600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_015200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_016600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_017200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_018600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_019200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_020600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_021200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_022600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_023200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_024600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_025200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_026600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_027200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_028600_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_029200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_030350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_031200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_032050_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_033150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_033200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_034150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_035150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_035200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_035950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_036750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_036800_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_037550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_038350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_038400_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_039150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_039650_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_039950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_040750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_040900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_041550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_041900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_042350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_042900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_043150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_043800_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_043950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_044700_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_044750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_045500_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_045550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_046300_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_046350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_047100_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_047150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_047900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_047950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_048700_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_048750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_049500_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_049550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_050300_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_050350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_051100_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_051150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_051900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_051950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_052700_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_052750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_053500_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_053550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_054300_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_054350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_055100_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_055150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_055900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_055950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_056650_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_056700_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_057350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_057500_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_057950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_058300_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_058550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_059100_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_059150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_059750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_059900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_060350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_060700_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_060950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_061500_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_061550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_062150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_062200_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_062750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_062900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_063350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_063500_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_063950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_064100_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_064550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_064700_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_065150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_065300_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_065750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_065900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_066350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_066500_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_066950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_067100_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_067550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_067700_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_068150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_068300_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_068750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_068900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_069350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_069500_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_069950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_070100_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_070550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_070700_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_071150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_071300_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_071750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_071900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_072350_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_072500_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_072950_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_073100_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_073550_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_073700_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_074150_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_074300_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
1,L0S8-1-2039-S01_074750_1..S03R,L0S8,South Ferry,1,1..S03R
1,L0S8-1-2039-S01_074900_1..N03R,L0S8,Van Cortlandt Park-242 St,0,1..N03R
