id,trip_id,route_id,timestamp,actual_arrival_time,delay_seconds,stop_id
540,109950_1..N03R,1,NULL,NULL,0,128N
541,109950_1..N03R,1,NULL,NULL,0,127N
542,109950_1..N03R,1,NULL,NULL,0,126N
543,109950_1..N03R,1,NULL,NULL,0,125N
544,109950_1..N03R,1,NULL,NULL,0,124N
545,109950_1..N03R,1,NULL,NULL,0,123N
546,109950_1..N03R,1,NULL,NULL,0,122N
547,109950_1..N03R,1,NULL,NULL,0,121N
548,109950_1..N03R,1,NULL,NULL,0,120N
549,109950_1..N03R,1,NULL,NULL,0,119N
550,109950_1..N03R,1,NULL,NULL,0,118N
551,109950_1..N03R,1,NULL,NULL,0,117N
552,109950_1..N03R,1,NULL,NULL,0,116N
553,109950_1..N03R,1,NULL,NULL,0,115N
554,109950_1..N03R,1,NULL,NULL,0,114N
555,109950_1..N03R,1,NULL,NULL,0,113N
556,109950_1..N03R,1,NULL,NULL,0,112N
557,109950_1..N03R,1,NULL,NULL,0,111N
558,109950_1..N03R,1,NULL,NULL,0,110N
559,109950_1..N03R,1,NULL,NULL,0,109N
560,109950_1..N03R,1,NULL,NULL,0,108N
561,109950_1..N03R,1,NULL,NULL,0,107N
562,109950_1..N03R,1,NULL,NULL,0,106N
563,109950_1..N03R,1,NULL,NULL,0,104N
564,109950_1..N03R,1,NULL,NULL,0,103N
565,109950_1..N03R,1,NULL,NULL,0,101N
566,110150_1..S03R,1,NULL,NULL,0,103S
567,110150_1..S03R,1,NULL,NULL,0,104S
568,110150_1..S03R,1,NULL,NULL,0,106S
569,110150_1..S03R,1,NULL,NULL,0,107S
570,110150_1..S03R,1,NULL,NULL,0,108S
571,110150_1..S03R,1,NULL,NULL,0,109S
572,110150_1..S03R,1,NULL,NULL,0,110S
573,110150_1..S03R,1,NULL,NULL,0,111S
574,110150_1..S03R,1,NULL,NULL,0,112S
575,110150_1..S03R,1,NULL,NULL,0,113S
576,110150_1..S03R,1,NULL,NULL,0,114S
577,110150_1..S03R,1,NULL,NULL,0,115S
578,110150_1..S03R,1,NULL,NULL,0,116S
579,110150_1..S03R,1,NULL,NULL,0,117S
580,110150_1..S03R,1,NULL,NULL,0,118S
581,110150_1..S03R,1,NULL,NULL,0,119S
582,110150_1..S03R,1,NULL,NULL,0,120S
583,110150_1..S03R,1,NULL,NULL,0,121S
584,110150_1..S03R,1,NULL,NULL,0,122S
585,110150_1..S03R,1,NULL,NULL,0,123S
586,110150_1..S03R,1,NULL,NULL,0,124S
587,110150_1..S03R,1,NULL,NULL,0,125S
588,110150_1..S03R,1,NULL,NULL,0,126S
589,110150_1..S03R,1,NULL,NULL,0,127S
590,110150_1..S03R,1,NULL,NULL,0,128S
591,110150_1..S03R,1,NULL,NULL,0,129S
592,110150_1..S03R,1,NULL,NULL,0,130S
593,110150_1..S03R,1,NULL,NULL,0,131S
594,110150_1..S03R,1,NULL,NULL,0,132S
595,110150_1..S03R,1,NULL,NULL,0,133S
596,110150_1..S03R,1,NULL,NULL,0,134S
597,110150_1..S03R,1,NULL,NULL,0,135S
598,110150_1..S03R,1,NULL,NULL,0,136S
599,110150_1..S03R,1,NULL,NULL,0,137S
600,110150_1..S03R,1,NULL,NULL,0,138S
601,110150_1..S03R,1,NULL,NULL,0,139S
602,110150_1..S03R,1,NULL,NULL,0,142S
603,110350_1..N03R,1,NULL,NULL,0,139N
604,110350_1..N03R,1,NULL,NULL,0,138N
605,110350_1..N03R,1,NULL,NULL,0,137N
606,110350_1..N03R,1,NULL,NULL,0,136N
607,110350_1..N03R,1,NULL,NULL,0,135N
608,110350_1..N03R,1,NULL,NULL,0,134N
609,110350_1..N03R,1,NULL,NULL,0,133N
610,110350_1..N03R,1,NULL,NULL,0,132N
611,110350_1..N03R,1,NULL,NULL,0,131N
612,110350_1..N03R,1,NULL,NULL,0,130N
613,110350_1..N03R,1,NULL,NULL,0,129N
614,110350_1..N03R,1,NULL,NULL,0,128N
615,110350_1..N03R,1,NULL,NULL,0,127N
616,110350_1..N03R,1,NULL,NULL,0,126N
617,110350_1..N03R,1,NULL,NULL,0,125N
618,110350_1..N03R,1,NULL,NULL,0,124N
619,110350_1..N03R,1,NULL,NULL,0,123N
620,110350_1..N03R,1,NULL,NULL,0,122N
621,110350_1..N03R,1,NULL,NULL,0,121N
622,110350_1..N03R,1,NULL,NULL,0,120N
623,110350_1..N03R,1,NULL,NULL,0,119N
624,110350_1..N03R,1,NULL,NULL,0,118N
625,110350_1..N03R,1,NULL,NULL,0,117N
626,110350_1..N03R,1,NULL,NULL,0,116N
627,110350_1..N03R,1,NULL,NULL,0,115N
628,110350_1..N03R,1,NULL,NULL,0,114N
629,110350_1..N03R,1,NULL,NULL,0,113N
630,110350_1..N03R,1,NULL,NULL,0,112N
631,110350_1..N03R,1,NULL,NULL,0,111N
632,110350_1..N03R,1,NULL,NULL,0,110N
633,110350_1..N03R,1,NULL,NULL,0,109N
634,110350_1..N03R,1,NULL,NULL,0,108N
635,110350_1..N03R,1,NULL,NULL,0,107N
636,110350_1..N03R,1,NULL,NULL,0,106N
637,110350_1..N03R,1,NULL,NULL,0,104N
638,110350_1..N03R,1,NULL,NULL,0,103N
639,110350_1..N03R,1,NULL,NULL,0,101N
640,110550_1..S03R,1,NULL,NULL,0,103S
641,110550_1..S03R,1,NULL,NULL,0,104S
642,110550_1..S03R,1,NULL,NULL,0,106S
643,110550_1..S03R,1,NULL,NULL,0,107S
644,110550_1..S03R,1,NULL,NULL,0,108S
645,110550_1..S03R,1,NULL,NULL,0,109S
646,110550_1..S03R,1,NULL,NULL,0,110S
647,110550_1..S03R,1,NULL,NULL,0,111S
648,110550_1..S03R,1,NULL,NULL,0,112S
649,110550_1..S03R,1,NULL,NULL,0,113S
650,110550_1..S03R,1,NULL,NULL,0,114S
651,110550_1..S03R,1,NULL,NULL,0,115S
652,110550_1..S03R,1,NULL,NULL,0,116S
653,110550_1..S03R,1,NULL,NULL,0,117S
654,110550_1..S03R,1,NULL,NULL,0,118S
655,110550_1..S03R,1,NULL,NULL,0,119S
656,110550_1..S03R,1,NULL,NULL,0,120S
657,110550_1..S03R,1,NULL,NULL,0,121S
658,110550_1..S03R,1,NULL,NULL,0,122S
659,110550_1..S03R,1,NULL,NULL,0,123S
660,110550_1..S03R,1,NULL,NULL,0,124S
661,110550_1..S03R,1,NULL,NULL,0,125S
662,110550_1..S03R,1,NULL,NULL,0,126S
663,110550_1..S03R,1,NULL,NULL,0,127S
664,110550_1..S03R,1,NULL,NULL,0,128S
665,110550_1..S03R,1,NULL,NULL,0,129S
666,110550_1..S03R,1,NULL,NULL,0,130S
667,110550_1..S03R,1,NULL,NULL,0,131S
668,110550_1..S03R,1,NULL,NULL,0,132S
669,110550_1..S03R,1,NULL,NULL,0,133S
670,110550_1..S03R,1,NULL,NULL,0,134S
671,110550_1..S03R,1,NULL,NULL,0,135S
672,110550_1..S03R,1,NULL,NULL,0,136S
673,110550_1..S03R,1,NULL,NULL,0,137S
674,110550_1..S03R,1,NULL,NULL,0,138S
675,110550_1..S03R,1,NULL,NULL,0,139S
676,110550_1..S03R,1,NULL,NULL,0,142S
677,110750_1..N03R,1,NULL,NULL,0,139N
678,110750_1..N03R,1,NULL,NULL,0,138N
679,110750_1..N03R,1,NULL,NULL,0,137N
680,110750_1..N03R,1,NULL,NULL,0,136N
681,110750_1..N03R,1,NULL,NULL,0,135N
682,110750_1..N03R,1,NULL,NULL,0,134N
683,110750_1..N03R,1,NULL,NULL,0,133N
684,110750_1..N03R,1,NULL,NULL,0,132N
685,110750_1..N03R,1,NULL,NULL,0,131N
686,110750_1..N03R,1,NULL,NULL,0,130N
687,110750_1..N03R,1,NULL,NULL,0,129N
688,110750_1..N03R,1,NULL,NULL,0,128N
689,110750_1..N03R,1,NULL,NULL,0,127N
690,110750_1..N03R,1,NULL,NULL,0,126N
691,110750_1..N03R,1,NULL,NULL,0,125N
692,110750_1..N03R,1,NULL,NULL,0,124N
693,110750_1..N03R,1,NULL,NULL,0,123N
694,110750_1..N03R,1,NULL,NULL,0,122N
695,110750_1..N03R,1,NULL,NULL,0,121N
696,110750_1..N03R,1,NULL,NULL,0,120N
697,110750_1..N03R,1,NULL,NULL,0,119N
698,110750_1..N03R,1,NULL,NULL,0,118N
699,110750_1..N03R,1,NULL,NULL,0,117N
700,110750_1..N03R,1,NULL,NULL,0,116N
701,110750_1..N03R,1,NULL,NULL,0,115N
702,110750_1..N03R,1,NULL,NULL,0,114N
703,110750_1..N03R,1,NULL,NULL,0,113N
704,110750_1..N03R,1,NULL,NULL,0,112N
705,110750_1..N03R,1,NULL,NULL,0,111N
706,110750_1..N03R,1,NULL,NULL,0,110N
707,110750_1..N03R,1,NULL,NULL,0,109N
708,110750_1..N03R,1,NULL,NULL,0,108N
709,110750_1..N03R,1,NULL,NULL,0,107N
710,110750_1..N03R,1,NULL,NULL,0,106N
711,110750_1..N03R,1,NULL,NULL,0,104N
712,110750_1..N03R,1,NULL,NULL,0,103N
713,110750_1..N03R,1,NULL,NULL,0,101N
714,110950_1..S03R,1,NULL,NULL,0,103S
715,110950_1..S03R,1,NULL,NULL,0,104S
716,110950_1..S03R,1,NULL,NULL,0,106S
717,110950_1..S03R,1,NULL,NULL,0,107S
718,110950_1..S03R,1,NULL,NULL,0,108S
719,110950_1..S03R,1,NULL,NULL,0,109S
720,110950_1..S03R,1,NULL,NULL,0,110S
721,110950_1..S03R,1,NULL,NULL,0,111S
722,110950_1..S03R,1,NULL,NULL,0,112S
723,110950_1..S03R,1,NULL,NULL,0,113S
724,110950_1..S03R,1,NULL,NULL,0,114S
725,110950_1..S03R,1,NULL,NULL,0,115S
726,110950_1..S03R,1,NULL,NULL,0,116S
727,110950_1..S03R,1,NULL,NULL,0,117S
728,110950_1..S03R,1,NULL,NULL,0,118S
729,110950_1..S03R,1,NULL,NULL,0,119S
730,110950_1..S03R,1,NULL,NULL,0,120S
731,110950_1..S03R,1,NULL,NULL,0,121S
732,110950_1..S03R,1,NULL,NULL,0,122S
733,110950_1..S03R,1,NULL,NULL,0,123S
734,110950_1..S03R,1,NULL,NULL,0,124S
735,110950_1..S03R,1,NULL,NULL,0,125S
736,110950_1..S03R,1,NULL,NULL,0,126S
737,110950_1..S03R,1,NULL,NULL,0,127S
738,110950_1..S03R,1,NULL,NULL,0,128S
739,110950_1..S03R,1,NULL,NULL,0,129S
740,110950_1..S03R,1,NULL,NULL,0,130S
741,110950_1..S03R,1,NULL,NULL,0,131S
742,110950_1..S03R,1,NULL,NULL,0,132S
743,110950_1..S03R,1,NULL,NULL,0,133S
744,110950_1..S03R,1,NULL,NULL,0,134S
745,110950_1..S03R,1,NULL,NULL,0,135S
746,110950_1..S03R,1,NULL,NULL,0,136S
747,110950_1..S03R,1,NULL,NULL,0,137S
748,110950_1..S03R,1,NULL,NULL,0,138S
749,110950_1..S03R,1,NULL,NULL,0,139S
750,110950_1..S03R,1,NULL,NULL,0,142S
751,111150_1..N03R,1,NULL,NULL,0,139N
752,111150_1..N03R,1,NULL,NULL,0,138N
753,111150_1..N03R,1,NULL,NULL,0,137N
754,111150_1..N03R,1,NULL,NULL,0,136N
755,111150_1..N03R,1,NULL,NULL,0,135N
756,111150_1..N03R,1,NULL,NULL,0,134N
757,111150_1..N03R,1,NULL,NULL,0,133N
758,111150_1..N03R,1,NULL,NULL,0,132N
759,111150_1..N03R,1,NULL,NULL,0,131N
760,111150_1..N03R,1,NULL,NULL,0,130N
761,111150_1..N03R,1,NULL,NULL,0,129N
762,111150_1..N03R,1,NULL,NULL,0,128N
763,111150_1..N03R,1,NULL,NULL,0,127N
764,111150_1..N03R,1,NULL,NULL,0,126N
765,111150_1..N03R,1,NULL,NULL,0,125N
766,111150_1..N03R,1,NULL,NULL,0,124N
767,111150_1..N03R,1,NULL,NULL,0,123N
768,111150_1..N03R,1,NULL,NULL,0,122N
769,111150_1..N03R,1,NULL,NULL,0,121N
770,111150_1..N03R,1,NULL,NULL,0,120N
771,111150_1..N03R,1,NULL,NULL,0,119N
772,111150_1..N03R,1,NULL,NULL,0,118N
773,111150_1..N03R,1,NULL,NULL,0,117N
774,111150_1..N03R,1,NULL,NULL,0,116N
775,111150_1..N03R,1,NULL,NULL,0,115N
776,111150_1..N03R,1,NULL,NULL,0,114N
777,111150_1..N03R,1,NULL,NULL,0,113N
778,111150_1..N03R,1,NULL,NULL,0,112N
779,111150_1..N03R,1,NULL,NULL,0,111N
780,111150_1..N03R,1,NULL,NULL,0,110N
781,111150_1..N03R,1,NULL,NULL,0,109N
782,111150_1..N03R,1,NULL,NULL,0,108N
783,111150_1..N03R,1,NULL,NULL,0,107N
784,111150_1..N03R,1,NULL,NULL,0,106N
785,111150_1..N03R,1,NULL,NULL,0,104N
786,111150_1..N03R,1,NULL,NULL,0,103N
787,111150_1..N03R,1,NULL,NULL,0,101N
788,111350_1..S03R,1,NULL,NULL,0,103S
789,111350_1..S03R,1,NULL,NULL,0,104S
790,111350_1..S03R,1,NULL,NULL,0,106S
791,111350_1..S03R,1,NULL,NULL,0,107S
792,111350_1..S03R,1,NULL,NULL,0,108S
793,111350_1..S03R,1,NULL,NULL,0,109S
794,111350_1..S03R,1,NULL,NULL,0,110S
795,111350_1..S03R,1,NULL,NULL,0,111S
796,111350_1..S03R,1,NULL,NULL,0,112S
797,111350_1..S03R,1,NULL,NULL,0,113S
798,111350_1..S03R,1,NULL,NULL,0,114S
799,111350_1..S03R,1,NULL,NULL,0,115S
800,111350_1..S03R,1,NULL,NULL,0,116S
801,111350_1..S03R,1,NULL,NULL,0,117S
802,111350_1..S03R,1,NULL,NULL,0,118S
803,111350_1..S03R,1,NULL,NULL,0,119S
804,111350_1..S03R,1,NULL,NULL,0,120S
805,111350_1..S03R,1,NULL,NULL,0,121S
806,111350_1..S03R,1,NULL,NULL,0,122S
807,111350_1..S03R,1,NULL,NULL,0,123S
808,111350_1..S03R,1,NULL,NULL,0,124S
809,111350_1..S03R,1,NULL,NULL,0,125S
810,111350_1..S03R,1,NULL,NULL,0,126S
811,111350_1..S03R,1,NULL,NULL,0,127S
812,111350_1..S03R,1,NULL,NULL,0,128S
813,111350_1..S03R,1,NULL,NULL,0,129S
814,111350_1..S03R,1,NULL,NULL,0,130S
815,111350_1..S03R,1,NULL,NULL,0,131S
816,111350_1..S03R,1,NULL,NULL,0,132S
817,111350_1..S03R,1,NULL,NULL,0,133S
818,111350_1..S03R,1,NULL,NULL,0,134S
819,111350_1..S03R,1,NULL,NULL,0,135S
820,111350_1..S03R,1,NULL,NULL,0,136S
821,111350_1..S03R,1,NULL,NULL,0,137S
822,111350_1..S03R,1,NULL,NULL,0,138S
823,111350_1..S03R,1,NULL,NULL,0,139S
824,111350_1..S03R,1,NULL,NULL,0,142S
825,111550_1..N03R,1,NULL,NULL,0,139N
826,111550_1..N03R,1,NULL,NULL,0,138N
827,111550_1..N03R,1,NULL,NULL,0,137N
828,111550_1..N03R,1,NULL,NULL,0,136N
829,111550_1..N03R,1,NULL,NULL,0,135N
830,111550_1..N03R,1,NULL,NULL,0,134N
831,111550_1..N03R,1,NULL,NULL,0,133N
832,111550_1..N03R,1,NULL,NULL,0,132N
833,111550_1..N03R,1,NULL,NULL,0,131N
834,111550_1..N03R,1,NULL,NULL,0,130N
835,111550_1..N03R,1,NULL,NULL,0,129N
836,111550_1..N03R,1,NULL,NULL,0,128N
837,111550_1..N03R,1,NULL,NULL,0,127N
838,111550_1..N03R,1,NULL,NULL,0,126N
839,111550_1..N03R,1,NULL,NULL,0,125N
840,111550_1..N03R,1,NULL,NULL,0,124N
841,111550_1..N03R,1,NULL,NULL,0,123N
842,111550_1..N03R,1,NULL,NULL,0,122N
843,111550_1..N03R,1,NULL,NULL,0,121N
844,111550_1..N03R,1,NULL,NULL,0,120N
845,111550_1..N03R,1,NULL,NULL,0,119N
846,111550_1..N03R,1,NULL,NULL,0,118N
847,111550_1..N03R,1,NULL,NULL,0,117N
848,111550_1..N03R,1,NULL,NULL,0,116N
849,111550_1..N03R,1,NULL,NULL,0,115N
850,111550_1..N03R,1,NULL,NULL,0,114N
851,111550_1..N03R,1,NULL,NULL,0,113N
852,111550_1..N03R,1,NULL,NULL,0,112N
853,111550_1..N03R,1,NULL,NULL,0,111N
854,111550_1..N03R,1,NULL,NULL,0,110N
855,111550_1..N03R,1,NULL,NULL,0,109N
856,111550_1..N03R,1,NULL,NULL,0,108N
857,111550_1..N03R,1,NULL,NULL,0,107N
858,111550_1..N03R,1,NULL,NULL,0,106N
859,111550_1..N03R,1,NULL,NULL,0,104N
860,111550_1..N03R,1,NULL,NULL,0,103N
861,111550_1..N03R,1,NULL,NULL,0,101N
862,111750_1..S03R,1,NULL,NULL,0,103S
863,111750_1..S03R,1,NULL,NULL,0,104S
864,111750_1..S03R,1,NULL,NULL,0,106S
865,111750_1..S03R,1,NULL,NULL,0,107S
866,111750_1..S03R,1,NULL,NULL,0,108S
867,111750_1..S03R,1,NULL,NULL,0,109S
868,111750_1..S03R,1,NULL,NULL,0,110S
869,111750_1..S03R,1,NULL,NULL,0,111S
870,111750_1..S03R,1,NULL,NULL,0,112S
871,111750_1..S03R,1,NULL,NULL,0,113S
872,111750_1..S03R,1,NULL,NULL,0,114S
873,111750_1..S03R,1,NULL,NULL,0,115S
874,111750_1..S03R,1,NULL,NULL,0,116S
875,111750_1..S03R,1,NULL,NULL,0,117S
876,111750_1..S03R,1,NULL,NULL,0,118S
877,111750_1..S03R,1,NULL,NULL,0,119S
878,111750_1..S03R,1,NULL,NULL,0,120S
879,111750_1..S03R,1,NULL,NULL,0,121S
880,111750_1..S03R,1,NULL,NULL,0,122S
881,111750_1..S03R,1,NULL,NULL,0,123S
882,111750_1..S03R,1,NULL,NULL,0,124S
883,111750_1..S03R,1,NULL,NULL,0,125S
884,111750_1..S03R,1,NULL,NULL,0,126S
885,111750_1..S03R,1,NULL,NULL,0,127S
886,111750_1..S03R,1,NULL,NULL,0,128S
887,111750_1..S03R,1,NULL,NULL,0,129S
888,111750_1..S03R,1,NULL,NULL,0,130S
889,111750_1..S03R,1,NULL,NULL,0,131S
890,111750_1..S03R,1,NULL,NULL,0,132S
891,111750_1..S03R,1,NULL,NULL,0,133S
892,111750_1..S03R,1,NULL,NULL,0,134S
893,111750_1..S03R,1,NULL,NULL,0,135S
894,111750_1..S03R,1,NULL,NULL,0,136S
895,111750_1..S03R,1,NULL,NULL,0,137S
896,111750_1..S03R,1,NULL,NULL,0,138S
897,111750_1..S03R,1,NULL,NULL,0,139S
898,111750_1..S03R,1,NULL,NULL,0,142S
899,111950_1..N03R,1,NULL,NULL,0,139N
900,111950_1..N03R,1,NULL,NULL,0,138N
901,111950_1..N03R,1,NULL,NULL,0,137N
902,111950_1..N03R,1,NULL,NULL,0,136N
903,111950_1..N03R,1,NULL,NULL,0,135N
904,111950_1..N03R,1,NULL,NULL,0,134N
905,111950_1..N03R,1,NULL,NULL,0,133N
906,111950_1..N03R,1,NULL,NULL,0,132N
907,111950_1..N03R,1,NULL,NULL,0,131N
908,111950_1..N03R,1,NULL,NULL,0,130N
909,111950_1..N03R,1,NULL,NULL,0,129N
910,111950_1..N03R,1,NULL,NULL,0,128N
911,111950_1..N03R,1,NULL,NULL,0,127N
912,111950_1..N03R,1,NULL,NULL,0,126N
913,111950_1..N03R,1,NULL,NULL,0,125N
914,111950_1..N03R,1,NULL,NULL,0,124N
915,111950_1..N03R,1,NULL,NULL,0,123N
916,111950_1..N03R,1,NULL,NULL,0,122N
917,111950_1..N03R,1,NULL,NULL,0,121N
918,111950_1..N03R,1,NULL,NULL,0,120N
919,111950_1..N03R,1,NULL,NULL,0,119N
920,111950_1..N03R,1,NULL,NULL,0,118N
921,111950_1..N03R,1,NULL,NULL,0,117N
922,111950_1..N03R,1,NULL,NULL,0,116N
923,111950_1..N03R,1,NULL,NULL,0,115N
924,111950_1..N03R,1,NULL,NULL,0,114N
925,111950_1..N03R,1,NULL,NULL,0,113N
926,111950_1..N03R,1,NULL,NULL,0,112N
927,111950_1..N03R,1,NULL,NULL,0,111N
928,111950_1..N03R,1,NULL,NULL,0,110N
929,111950_1..N03R,1,NULL,NULL,0,109N
930,111950_1..N03R,1,NULL,NULL,0,108N
931,111950_1..N03R,1,NULL,NULL,0,107N
932,111950_1..N03R,1,NULL,NULL,0,106N
933,111950_1..N03R,1,NULL,NULL,0,104N
934,111950_1..N03R,1,NULL,NULL,0,103N
935,111950_1..N03R,1,NULL,NULL,0,101N
936,112150_1..S03R,1,NULL,NULL,0,103S
937,112150_1..S03R,1,NULL,NULL,0,104S
938,112150_1..S03R,1,NULL,NULL,0,106S
939,112150_1..S03R,1,NULL,NULL,0,107S
940,112150_1..S03R,1,NULL,NULL,0,108S
941,112150_1..S03R,1,NULL,NULL,0,109S
942,112150_1..S03R,1,NULL,NULL,0,110S
943,112150_1..S03R,1,NULL,NULL,0,111S
944,112150_1..S03R,1,NULL,NULL,0,112S
945,112150_1..S03R,1,NULL,NULL,0,113S
946,112150_1..S03R,1,NULL,NULL,0,114S
947,112150_1..S03R,1,NULL,NULL,0,115S
948,112150_1..S03R,1,NULL,NULL,0,116S
949,112150_1..S03R,1,NULL,NULL,0,117S
950,112150_1..S03R,1,NULL,NULL,0,118S
951,112150_1..S03R,1,NULL,NULL,0,119S
952,112150_1..S03R,1,NULL,NULL,0,120S
953,112150_1..S03R,1,NULL,NULL,0,121S
954,112150_1..S03R,1,NULL,NULL,0,122S
955,112150_1..S03R,1,NULL,NULL,0,123S
956,112150_1..S03R,1,NULL,NULL,0,124S
957,112150_1..S03R,1,NULL,NULL,0,125S
958,112150_1..S03R,1,NULL,NULL,0,126S
959,112150_1..S03R,1,NULL,NULL,0,127S
960,112150_1..S03R,1,NULL,NULL,0,128S
961,112150_1..S03R,1,NULL,NULL,0,129S
962,112150_1..S03R,1,NULL,NULL,0,130S
963,112150_1..S03R,1,NULL,NULL,0,131S
964,112150_1..S03R,1,NULL,NULL,0,132S
965,112150_1..S03R,1,NULL,NULL,0,133S
966,112150_1..S03R,1,NULL,NULL,0,134S
967,112150_1..S03R,1,NULL,NULL,0,135S
968,112150_1..S03R,1,NULL,NULL,0,136S
969,112150_1..S03R,1,NULL,NULL,0,137S
970,112150_1..S03R,1,NULL,NULL,0,138S
971,112150_1..S03R,1,NULL,NULL,0,139S
972,112150_1..S03R,1,NULL,NULL,0,142S
973,112350_1..N03R,1,NULL,NULL,0,139N
974,112350_1..N03R,1,NULL,NULL,0,138N
975,112350_1..N03R,1,NULL,NULL,0,137N
976,112350_1..N03R,1,NULL,NULL,0,136N
977,112350_1..N03R,1,NULL,NULL,0,135N
978,112350_1..N03R,1,NULL,NULL,0,134N
979,112350_1..N03R,1,NULL,NULL,0,133N
980,112350_1..N03R,1,NULL,NULL,0,132N
981,112350_1..N03R,1,NULL,NULL,0,131N
982,112350_1..N03R,1,NULL,NULL,0,130N
983,112350_1..N03R,1,NULL,NULL,0,129N
984,112350_1..N03R,1,NULL,NULL,0,128N
985,112350_1..N03R,1,NULL,NULL,0,127N
986,112350_1..N03R,1,NULL,NULL,0,126N
987,112350_1..N03R,1,NULL,NULL,0,125N
988,112350_1..N03R,1,NULL,NULL,0,124N
989,112350_1..N03R,1,NULL,NULL,0,123N
990,112350_1..N03R,1,NULL,NULL,0,122N
991,112350_1..N03R,1,NULL,NULL,0,121N
992,112350_1..N03R,1,NULL,NULL,0,120N
993,112350_1..N03R,1,NULL,NULL,0,119N
994,112350_1..N03R,1,NULL,NULL,0,118N
995,112350_1..N03R,1,NULL,NULL,0,117N
996,112350_1..N03R,1,NULL,NULL,0,116N
997,112350_1..N03R,1,NULL,NULL,0,115N
998,112350_1..N03R,1,NULL,NULL,0,114N
999,112350_1..N03R,1,NULL,NULL,0,113N
1000,112350_1..N03R,1,NULL,NULL,0,112N
1001,112350_1..N03R,1,NULL,NULL,0,111N
1002,112350_1..N03R,1,NULL,NULL,0,110N
1003,112350_1..N03R,1,NULL,NULL,0,109N
1004,112350_1..N03R,1,NULL,NULL,0,108N
1005,112350_1..N03R,1,NULL,NULL,0,107N
1006,112350_1..N03R,1,NULL,NULL,0,106N
1007,112350_1..N03R,1,NULL,NULL,0,104N
1008,112350_1..N03R,1,NULL,NULL,0,103N
1009,112350_1..N03R,1,NULL,NULL,0,101N
1010,112550_1..S03R,1,NULL,NULL,0,103S
1011,112550_1..S03R,1,NULL,NULL,0,104S
1012,112550_1..S03R,1,NULL,NULL,0,106S
1013,112550_1..S03R,1,NULL,NULL,0,107S
1014,112550_1..S03R,1,NULL,NULL,0,108S
1015,112550_1..S03R,1,NULL,NULL,0,109S
1016,112550_1..S03R,1,NULL,NULL,0,110S
1017,112550_1..S03R,1,NULL,NULL,0,111S
1018,112550_1..S03R,1,NULL,NULL,0,112S
1019,112550_1..S03R,1,NULL,NULL,0,113S
1020,112550_1..S03R,1,NULL,NULL,0,114S
1021,112550_1..S03R,1,NULL,NULL,0,115S
1022,112550_1..S03R,1,NULL,NULL,0,116S
1023,112550_1..S03R,1,NULL,NULL,0,117S
1024,112550_1..S03R,1,NULL,NULL,0,118S
1025,112550_1..S03R,1,NULL,NULL,0,119S
1026,112550_1..S03R,1,NULL,NULL,0,120S
1027,112550_1..S03R,1,NULL,NULL,0,121S
1028,112550_1..S03R,1,NULL,NULL,0,122S
1029,112550_1..S03R,1,NULL,NULL,0,123S
1030,112550_1..S03R,1,NULL,NULL,0,124S
1031,112550_1..S03R,1,NULL,NULL,0,125S
1032,112550_1..S03R,1,NULL,NULL,0,126S
1033,112550_1..S03R,1,NULL,NULL,0,127S
1034,112550_1..S03R,1,NULL,NULL,0,128S
1035,112550_1..S03R,1,NULL,NULL,0,129S
1036,112550_1..S03R,1,NULL,NULL,0,130S
1037,112550_1..S03R,1,NULL,NULL,0,131S
1038,112550_1..S03R,1,NULL,NULL,0,132S
1039,112550_1..S03R,1,NULL,NULL,0,133S
1040,112550_1..S03R,1,NULL,NULL,0,134S
1041,112550_1..S03R,1,NULL,NULL,0,135S
1042,112550_1..S03R,1,NULL,NULL,0,136S
1043,112550_1..S03R,1,NULL,NULL,0,137S
1044,112550_1..S03R,1,NULL,NULL,0,138S
1045,112550_1..S03R,1,NULL,NULL,0,139S
1046,112550_1..S03R,1,NULL,NULL,0,142S
1047,112750_1..N03R,1,NULL,NULL,0,139N
1048,112750_1..N03R,1,NULL,NULL,0,138N
1049,112750_1..N03R,1,NULL,NULL,0,137N
1050,112750_1..N03R,1,NULL,NULL,0,136N
1051,112750_1..N03R,1,NULL,NULL,0,135N
1052,112750_1..N03R,1,NULL,NULL,0,134N
1053,112750_1..N03R,1,NULL,NULL,0,133N
1054,112750_1..N03R,1,NULL,NULL,0,132N
1055,112750_1..N03R,1,NULL,NULL,0,131N
1056,112750_1..N03R,1,NULL,NULL,0,130N
1057,112750_1..N03R,1,NULL,NULL,0,129N
1058,112750_1..N03R,1,NULL,NULL,0,128N
1059,112750_1..N03R,1,NULL,NULL,0,127N
1060,112750_1..N03R,1,NULL,NULL,0,126N
1061,112750_1..N03R,1,NULL,NULL,0,125N
1062,112750_1..N03R,1,NULL,NULL,0,124N
1063,112750_1..N03R,1,NULL,NULL,0,123N
1064,112750_1..N03R,1,NULL,NULL,0,122N
1065,112750_1..N03R,1,NULL,NULL,0,121N
1066,112750_1..N03R,1,NULL,NULL,0,120N
1067,112750_1..N03R,1,NULL,NULL,0,119N
1068,112750_1..N03R,1,NULL,NULL,0,118N
1069,112750_1..N03R,1,NULL,NULL,0,117N
1070,112750_1..N03R,1,NULL,NULL,0,116N
1071,112750_1..N03R,1,NULL,NULL,0,115N
1072,112750_1..N03R,1,NULL,NULL,0,114N
1073,112750_1..N03R,1,NULL,NULL,0,113N
